"animal_id","timestamp","longitude","latitude","fix"
"TTP-014","2018-06-03 00:02:30-04",-80.273347,26.072164,"3D"
"TTP-014","2018-06-03 01:02:11-04",-80.273831,26.072986,"3D"
"TTP-014","2018-06-03 02:02:08-04",-80.2731,26.072697,"3D"
"TTP-014","2018-06-03 04:02:30-04",-80.272886,26.072656,"3D"
"TTP-014","2018-06-03 05:02:30-04",-80.272875,26.072647,"3D"
"TTP-014","2018-06-03 06:02:04-04",-80.272903,26.072664,"3D"
"TTP-014","2018-06-03 07:02:04-04",-80.272928,26.072631,"3D"
"TTP-014","2018-06-03 08:02:04-04",-80.272936,26.072639,"3D"
"TTP-014","2018-06-03 09:02:02-04",-80.2729,26.072653,"3D"
"TTP-014","2018-06-03 10:02:18-04",-80.272894,26.072653,"3D"
"TTP-014","2018-06-03 11:02:10-04",-80.272853,26.072672,"3D"
"TTP-014","2018-06-03 12:02:06-04",-80.27295,26.072647,"3D"
"TTP-014","2018-06-03 13:02:05-04",-80.272858,26.072578,"3D"
"TTP-014","2018-06-03 14:02:04-04",-80.272925,26.072619,"3D"
"TTP-014","2018-06-03 15:02:08-04",-80.272831,26.072672,"3D"
"TTP-014","2018-06-03 16:02:12-04",-80.272956,26.072572,"3D"
"TTP-014","2018-06-03 19:02:07-04",-80.273911,26.072728,"3D"
"TTP-014","2018-06-03 20:02:14-04",-80.273922,26.072697,"3D"
"TTP-014","2018-06-03 21:02:22-04",-80.273881,26.072736,"3D"
"TTP-014","2018-06-03 22:02:09-04",-80.273881,26.072744,"3D"
"TTP-014","2018-06-03 23:02:12-04",-80.273894,26.072744,"3D"
"TTP-014","2018-06-04 00:02:06-04",-80.273919,26.072839,"3D"
"TTP-014","2018-06-04 01:02:09-04",-80.273519,26.072511,"3D"
"TTP-014","2018-06-04 02:02:10-04",-80.273881,26.072972,"3D"
"TTP-014","2018-06-04 03:02:30-04",-80.272581,26.072364,"3D"
"TTP-014","2018-06-04 08:02:30-04",-80.273119,26.073014,"3D"
"TTP-014","2018-06-04 09:02:06-04",-80.273156,26.072953,"3D"
"TTP-014","2018-06-04 10:02:06-04",-80.273203,26.072983,"3D"
"TTP-014","2018-06-04 11:02:30-04",-80.273189,26.072964,"3D"
"TTP-014","2018-06-04 12:02:04-04",-80.273172,26.073019,"3D"
"TTP-014","2018-06-04 13:02:11-04",-80.273206,26.072956,"3D"
"TTP-014","2018-06-04 15:02:30-04",-80.273978,26.072897,"3D"
"TTP-014","2018-06-04 16:02:08-04",-80.274053,26.072872,"3D"
"TTP-014","2018-06-04 17:02:12-04",-80.274003,26.072892,"3D"
"TTP-014","2018-06-04 18:02:04-04",-80.273942,26.072772,"3D"
"TTP-014","2018-06-04 19:02:07-04",-80.273997,26.072797,"3D"
"TTP-014","2018-06-04 20:02:06-04",-80.273856,26.072786,"3D"
"TTP-014","2018-06-04 23:02:30-04",-80.273908,26.072936,"3D"
"TTP-014","2018-06-05 05:02:30-04",-80.273136,26.072994,"3D"
"TTP-014","2018-06-05 06:02:11-04",-80.273197,26.073222,"3D"
"TTP-014","2018-06-05 08:02:30-04",-80.273153,26.073011,"3D"
"TTP-014","2018-06-05 09:02:03-04",-80.273189,26.072961,"3D"
"TTP-014","2018-06-05 10:02:04-04",-80.273139,26.072992,"3D"
"TTP-014","2018-06-05 11:02:07-04",-80.273089,26.073028,"3D"
"TTP-014","2018-06-05 12:02:30-04",-80.273144,26.073019,"3D"
"TTP-014","2018-06-05 13:02:15-04",-80.273192,26.072994,"3D"
"TTP-014","2018-06-05 14:02:04-04",-80.273128,26.073,"3D"
"TTP-014","2018-06-05 15:02:04-04",-80.273814,26.072808,"3D"
"TTP-014","2018-06-05 16:02:17-04",-80.274011,26.072869,"3D"
"TTP-014","2018-06-05 17:02:30-04",-80.273961,26.07275,"3D"
"TTP-014","2018-06-05 18:02:26-04",-80.273939,26.072792,"3D"
"TTP-014","2018-06-05 19:02:30-04",-80.273978,26.072831,"3D"
"TTP-014","2018-06-05 20:02:17-04",-80.274103,26.072714,"3D"
"TTP-014","2018-06-05 21:02:09-04",-80.273994,26.072594,"3D"
"TTP-014","2018-06-06 05:02:30-04",-80.273111,26.072917,"3D"
"TTP-014","2018-06-06 06:02:05-04",-80.273147,26.073011,"3D"
"TTP-014","2018-06-06 07:02:12-04",-80.273125,26.072994,"3D"
"TTP-014","2018-06-06 08:02:04-04",-80.273142,26.073033,"3D"
"TTP-014","2018-06-06 09:02:08-04",-80.273189,26.072994,"3D"
"TTP-014","2018-06-06 10:02:08-04",-80.273169,26.072997,"3D"
"TTP-014","2018-06-06 11:02:07-04",-80.273131,26.072997,"3D"
"TTP-014","2018-06-06 12:02:12-04",-80.273144,26.073019,"3D"
"TTP-014","2018-06-06 18:02:30-04",-80.273908,26.072769,"3D"
"TTP-014","2018-06-07 06:02:30-04",-80.272939,26.072561,"3D"
"TTP-014","2018-06-07 07:02:04-04",-80.272581,26.072408,"3D"
"TTP-014","2018-06-07 14:02:30-04",-80.273739,26.073144,"3D"
"TTP-014","2018-06-07 15:02:04-04",-80.273806,26.073067,"3D"
"TTP-014","2018-06-07 16:02:23-04",-80.273906,26.072819,"3D"
"TTP-014","2018-06-07 17:02:06-04",-80.274422,26.073906,"3D"
"TTP-014","2018-06-07 18:02:08-04",-80.273969,26.072844,"3D"
"TTP-014","2018-06-07 19:02:30-04",-80.273919,26.072808,"3D"
"TTP-014","2018-06-07 22:02:30-04",-80.273903,26.072797,"3D"
"TTP-014","2018-06-07 23:02:10-04",-80.273975,26.072814,"3D"
"TTP-014","2018-06-08 00:02:10-04",-80.273697,26.072558,"3D"
"TTP-014","2018-06-08 02:02:30-04",-80.273781,26.072211,"3D"
"TTP-014","2018-06-08 03:02:07-04",-80.273036,26.072214,"3D"
"TTP-014","2018-06-08 04:02:13-04",-80.273625,26.072269,"3D"
"TTP-014","2018-06-08 05:02:30-04",-80.273539,26.072289,"3D"
"TTP-014","2018-06-08 06:02:04-04",-80.273056,26.071522,"3D"
"TTP-014","2018-06-08 07:02:15-04",-80.272861,26.071431,"3D"
"TTP-014","2018-06-08 08:02:11-04",-80.272978,26.071519,"3D"
"TTP-014","2018-06-08 09:02:11-04",-80.273011,26.071492,"3D"
"TTP-014","2018-06-08 10:02:07-04",-80.2727,26.071397,"3D"
"TTP-014","2018-06-08 12:02:30-04",-80.272611,26.071456,"3D"
"TTP-014","2018-06-08 13:02:30-04",-80.272594,26.071361,"3D"
"TTP-014","2018-06-08 14:02:12-04",-80.272683,26.071511,"3D"
"TTP-014","2018-06-08 15:02:30-04",-80.273939,26.072817,"3D"
"TTP-014","2018-06-08 16:02:06-04",-80.274022,26.072853,"3D"
"TTP-014","2018-06-08 20:02:30-04",-80.275539,26.072231,"3D"
"TTP-014","2018-06-08 22:02:30-04",-80.273917,26.072811,"3D"
"TTP-014","2018-06-09 04:02:30-04",-80.273606,26.072928,"3D"
"TTP-014","2018-06-09 05:02:30-04",-80.273639,26.072944,"3D"
"TTP-014","2018-06-09 06:02:04-04",-80.273692,26.072994,"3D"
"TTP-014","2018-06-09 07:02:08-04",-80.273622,26.072981,"3D"
"TTP-014","2018-06-09 08:02:06-04",-80.273669,26.072997,"3D"
"TTP-014","2018-06-09 09:02:19-04",-80.273619,26.072975,"3D"
"TTP-014","2018-06-09 10:02:30-04",-80.273864,26.07295,"3D"
"TTP-014","2018-06-09 15:02:30-04",-80.273919,26.072847,"3D"
"TTP-014","2018-06-09 16:02:30-04",-80.273956,26.072731,"3D"
"TTP-014","2018-06-09 18:02:30-04",-80.273964,26.072822,"3D"
"TTP-014","2018-06-09 19:02:08-04",-80.275428,26.072203,"3D"
"TTP-014","2018-06-09 20:02:09-04",-80.275511,26.0723,"3D"
"TTP-014","2018-06-09 21:02:09-04",-80.275553,26.072214,"3D"
"TTP-014","2018-06-09 22:02:06-04",-80.273942,26.072783,"3D"
"TTP-014","2018-06-09 23:02:30-04",-80.273997,26.072747,"3D"
"TTP-014","2018-06-10 00:02:04-04",-80.273597,26.072464,"3D"
"TTP-014","2018-06-10 01:02:20-04",-80.273414,26.072506,"3D"
"TTP-014","2018-06-10 02:02:30-04",-80.273917,26.072861,"3D"
"TTP-014","2018-06-10 03:02:06-04",-80.273294,26.072233,"3D"
"TTP-014","2018-06-10 04:02:30-04",-80.272672,26.072647,"3D"
"TTP-014","2018-06-10 07:02:30-04",-80.273147,26.072964,"3D"
"TTP-014","2018-06-10 08:02:04-04",-80.273133,26.073017,"3D"
"TTP-014","2018-06-10 09:02:02-04",-80.273156,26.072978,"3D"
"TTP-014","2018-06-10 10:02:04-04",-80.273142,26.072969,"3D"
"TTP-014","2018-06-10 11:02:10-04",-80.273103,26.072972,"3D"
"TTP-014","2018-06-10 12:02:05-04",-80.273194,26.072989,"3D"
"TTP-014","2018-06-10 13:02:05-04",-80.273153,26.073014,"3D"
"TTP-014","2018-06-10 14:02:23-04",-80.273169,26.072972,"3D"
"TTP-014","2018-06-10 15:02:05-04",-80.273906,26.072822,"3D"
"TTP-014","2018-06-10 16:02:07-04",-80.274025,26.072828,"3D"
"TTP-014","2018-06-11 07:02:30-04",-80.273131,26.073044,"3D"
"TTP-014","2018-06-11 08:02:06-04",-80.27325,26.073056,"3D"
"TTP-014","2018-06-11 09:02:16-04",-80.273708,26.072931,"3D"
"TTP-014","2018-06-11 10:02:30-04",-80.273589,26.072967,"3D"
"TTP-014","2018-06-11 11:02:09-04",-80.273419,26.072906,"3D"
"TTP-014","2018-06-11 15:02:11-04",-80.273714,26.072836,"3D"
"TTP-014","2018-06-11 16:02:05-04",-80.274003,26.072842,"3D"
"TTP-014","2018-06-11 17:02:08-04",-80.273797,26.073011,"3D"
"TTP-014","2018-06-11 18:02:10-04",-80.273961,26.072844,"3D"
"TTP-014","2018-06-11 23:02:30-04",-80.273886,26.072786,"3D"
"TTP-014","2018-06-12 00:02:09-04",-80.273794,26.072753,"3D"
"TTP-014","2018-06-12 01:02:12-04",-80.273056,26.073528,"3D"
"TTP-014","2018-06-12 06:02:30-04",-80.273622,26.072961,"3D"
"TTP-014","2018-06-12 07:02:09-04",-80.273592,26.072864,"3D"
"TTP-014","2018-06-12 10:02:30-04",-80.273603,26.072964,"3D"
"TTP-014","2018-06-12 11:02:09-04",-80.273625,26.072933,"3D"
"TTP-014","2018-06-12 12:02:11-04",-80.2736,26.072994,"3D"
"TTP-014","2018-06-12 13:02:06-04",-80.273611,26.072986,"3D"
"TTP-014","2018-06-12 14:02:04-04",-80.273664,26.072947,"3D"
"TTP-014","2018-06-12 15:02:16-04",-80.273978,26.072839,"3D"
"TTP-014","2018-06-12 16:02:12-04",-80.273936,26.072856,"3D"
"TTP-014","2018-06-12 21:02:30-04",-80.273775,26.072953,"3D"
"TTP-014","2018-06-12 22:02:05-04",-80.273833,26.072844,"3D"
"TTP-014","2018-06-12 23:02:06-04",-80.273961,26.072753,"3D"
"TTP-014","2018-06-13 00:02:04-04",-80.273956,26.072792,"3D"
"TTP-014","2018-06-13 01:02:30-04",-80.273644,26.072703,"3D"
"TTP-014","2018-06-13 03:02:30-04",-80.273653,26.072669,"3D"
"TTP-014","2018-06-13 04:02:03-04",-80.273675,26.072678,"3D"
"TTP-014","2018-06-13 05:02:04-04",-80.273661,26.072661,"3D"
"TTP-014","2018-06-13 06:02:04-04",-80.273669,26.072656,"3D"
"TTP-014","2018-06-13 07:02:07-04",-80.273647,26.072636,"3D"
"TTP-014","2018-06-13 08:02:02-04",-80.273683,26.072664,"3D"
"TTP-014","2018-06-13 09:02:10-04",-80.273672,26.072631,"3D"
"TTP-014","2018-06-13 10:02:02-04",-80.273672,26.072644,"3D"
"TTP-014","2018-06-13 11:02:05-04",-80.273639,26.072647,"3D"
"TTP-014","2018-06-13 12:02:05-04",-80.273694,26.072714,"3D"
"TTP-014","2018-06-13 13:02:04-04",-80.273639,26.072714,"3D"
"TTP-014","2018-06-13 14:02:04-04",-80.273653,26.072631,"3D"
"TTP-014","2018-06-13 15:02:04-04",-80.273925,26.072822,"3D"
"TTP-014","2018-06-13 16:02:10-04",-80.273961,26.072794,"3D"
"TTP-014","2018-06-13 17:02:11-04",-80.274042,26.072847,"3D"
"TTP-014","2018-06-13 18:02:08-04",-80.274081,26.07285,"3D"
"TTP-014","2018-06-13 19:02:10-04",-80.274372,26.071992,"3D"
"TTP-014","2018-06-13 20:02:07-04",-80.27475,26.072653,"3D"
"TTP-014","2018-06-13 22:02:30-04",-80.275236,26.072881,"3D"
"TTP-014","2018-06-13 23:02:06-04",-80.274031,26.072178,"3D"
"TTP-014","2018-06-14 00:02:08-04",-80.272672,26.073578,"3D"
"TTP-014","2018-06-14 04:02:30-04",-80.273053,26.072664,"3D"
"TTP-014","2018-06-14 05:02:30-04",-80.272981,26.072625,"3D"
"TTP-014","2018-06-14 06:02:07-04",-80.273142,26.072981,"3D"
"TTP-014","2018-06-14 07:02:12-04",-80.273089,26.072964,"3D"
"TTP-014","2018-06-14 08:02:08-04",-80.273086,26.072947,"3D"
"TTP-014","2018-06-14 09:02:30-04",-80.273578,26.072939,"3D"
"TTP-014","2018-06-14 10:02:11-04",-80.273553,26.072958,"3D"
"TTP-014","2018-06-14 14:02:30-04",-80.273519,26.072919,"3D"
"TTP-014","2018-06-14 16:02:30-04",-80.274031,26.072778,"3D"
"TTP-014","2018-06-14 17:02:14-04",-80.275244,26.072897,"3D"
"TTP-014","2018-06-14 18:02:07-04",-80.275219,26.072878,"3D"
"TTP-014","2018-06-14 19:02:05-04",-80.27525,26.072878,"3D"
"TTP-014","2018-06-14 20:02:24-04",-80.275186,26.072842,"3D"
"TTP-014","2018-06-14 21:02:05-04",-80.275208,26.072861,"3D"
"TTP-014","2018-06-14 22:02:12-04",-80.272639,26.073469,"3D"
"TTP-014","2018-06-14 23:02:03-04",-80.272658,26.074425,"3D"
"TTP-014","2018-06-15 00:02:04-04",-80.272825,26.074894,"3D"
"TTP-014","2018-06-15 01:02:30-04",-80.272694,26.074481,"3D"
"TTP-014","2018-06-15 02:02:03-04",-80.272689,26.073883,"3D"
"TTP-014","2018-06-15 03:02:05-04",-80.272939,26.072639,"3D"
"TTP-014","2018-06-15 04:02:30-04",-80.272983,26.072633,"3D"
"TTP-014","2018-06-15 05:02:30-04",-80.272633,26.072347,"3D"
"TTP-014","2018-06-15 06:02:30-04",-80.273331,26.072481,"3D"
"TTP-014","2018-06-15 07:02:13-04",-80.272989,26.072606,"3D"
"TTP-014","2018-06-15 08:02:30-04",-80.272872,26.073033,"3D"
"TTP-014","2018-06-15 09:02:30-04",-80.272978,26.072606,"3D"
"TTP-014","2018-06-15 10:02:05-04",-80.272922,26.0726,"3D"
"TTP-014","2018-06-15 11:02:08-04",-80.272881,26.072594,"3D"
"TTP-014","2018-06-15 12:02:25-04",-80.272956,26.072619,"3D"
"TTP-014","2018-06-15 13:02:30-04",-80.272964,26.072572,"3D"
"TTP-014","2018-06-15 14:02:10-04",-80.272928,26.072561,"3D"
"TTP-014","2018-06-15 16:02:30-04",-80.272919,26.072639,"3D"
"TTP-014","2018-06-15 17:02:04-04",-80.272994,26.072639,"3D"
"TTP-014","2018-06-15 18:02:11-04",-80.272844,26.072481,"3D"
"TTP-014","2018-06-15 21:02:09-04",-80.27295,26.072597,"3D"
"TTP-014","2018-06-15 22:02:06-04",-80.272939,26.072617,"3D"
"TTP-014","2018-06-15 23:02:07-04",-80.272897,26.072594,"3D"
"TTP-014","2018-06-16 00:02:07-04",-80.272778,26.072972,"3D"
"TTP-014","2018-06-16 02:02:30-04",-80.272669,26.073831,"3D"
"TTP-014","2018-06-16 03:02:05-04",-80.272689,26.073864,"3D"
"TTP-014","2018-06-16 04:02:04-04",-80.272714,26.073869,"3D"
"TTP-014","2018-06-16 05:02:02-04",-80.272753,26.073878,"3D"
"TTP-014","2018-06-16 06:02:09-04",-80.272772,26.073936,"3D"
"TTP-014","2018-06-16 07:02:04-04",-80.272706,26.073861,"3D"
"TTP-014","2018-06-16 08:02:03-04",-80.272675,26.073781,"3D"
"TTP-014","2018-06-16 09:02:11-04",-80.272636,26.073294,"3D"
"TTP-014","2018-06-16 10:02:15-04",-80.273094,26.072964,"3D"
"TTP-014","2018-06-16 11:02:30-04",-80.2731,26.072953,"3D"
"TTP-014","2018-06-16 12:02:08-04",-80.273106,26.072956,"3D"
"TTP-014","2018-06-16 13:02:16-04",-80.273122,26.072964,"3D"
"TTP-014","2018-06-16 14:02:06-04",-80.273169,26.072969,"3D"
"TTP-014","2018-06-16 15:02:09-04",-80.273164,26.072983,"3D"
"TTP-014","2018-06-16 16:02:30-04",-80.273036,26.072936,"3D"
"TTP-014","2018-06-16 18:02:06-04",-80.275244,26.072906,"3D"
"TTP-014","2018-06-16 19:02:10-04",-80.275269,26.072903,"3D"
"TTP-014","2018-06-16 20:02:06-04",-80.275261,26.072939,"3D"
"TTP-014","2018-06-16 21:02:11-04",-80.275514,26.072278,"3D"
"TTP-014","2018-06-16 22:02:07-04",-80.272606,26.072794,"3D"
"TTP-014","2018-06-17 02:02:11-04",-80.273711,26.072769,"3D"
"TTP-014","2018-06-17 03:02:02-04",-80.273692,26.072664,"3D"
"TTP-014","2018-06-17 04:02:09-04",-80.273689,26.072617,"3D"
"TTP-014","2018-06-17 05:02:07-04",-80.273653,26.072633,"3D"
"TTP-014","2018-06-17 06:02:03-04",-80.273556,26.072631,"3D"
"TTP-014","2018-06-17 07:02:06-04",-80.273631,26.072669,"3D"
"TTP-014","2018-06-17 08:02:02-04",-80.273669,26.072694,"3D"
"TTP-014","2018-06-17 09:02:02-04",-80.273661,26.072647,"3D"
"TTP-014","2018-06-17 11:02:07-04",-80.273714,26.072681,"3D"
"TTP-014","2018-06-17 12:02:07-04",-80.273617,26.072614,"3D"
"TTP-014","2018-06-17 13:02:05-04",-80.273639,26.072714,"3D"
"TTP-014","2018-06-17 14:02:04-04",-80.273614,26.072658,"3D"
"TTP-014","2018-06-17 15:02:09-04",-80.273089,26.072528,"3D"
"TTP-014","2018-06-17 16:02:30-04",-80.275208,26.072875,"3D"
"TTP-014","2018-06-17 17:02:08-04",-80.275319,26.072978,"3D"
"TTP-014","2018-06-17 18:02:05-04",-80.275189,26.072847,"3D"
"TTP-014","2018-06-17 19:02:07-04",-80.275206,26.072839,"3D"
"TTP-014","2018-06-17 20:02:04-04",-80.275286,26.072961,"3D"
"TTP-014","2018-06-17 21:02:04-04",-80.275261,26.072908,"3D"
"TTP-014","2018-06-17 22:02:30-04",-80.275211,26.072836,"3D"
"TTP-014","2018-06-17 23:02:09-04",-80.275311,26.072819,"3D"
"TTP-014","2018-06-18 00:02:09-04",-80.272625,26.074211,"3D"
"TTP-014","2018-06-18 03:02:30-04",-80.273756,26.073044,"3D"
"TTP-014","2018-06-18 04:02:02-04",-80.273733,26.073053,"3D"
"TTP-014","2018-06-18 05:02:04-04",-80.273717,26.073069,"3D"
"TTP-014","2018-06-18 06:02:06-04",-80.273781,26.073097,"3D"
"TTP-014","2018-06-18 07:02:05-04",-80.273731,26.073078,"3D"
"TTP-014","2018-06-18 08:02:17-04",-80.273756,26.073117,"3D"
"TTP-014","2018-06-18 09:02:05-04",-80.273772,26.073086,"3D"
"TTP-014","2018-06-18 10:02:06-04",-80.273767,26.073081,"3D"
"TTP-014","2018-06-18 11:02:08-04",-80.273631,26.073106,"3D"
"TTP-014","2018-06-18 12:02:07-04",-80.273672,26.073156,"3D"
"TTP-014","2018-06-18 13:02:30-04",-80.273642,26.073019,"3D"
"TTP-014","2018-06-18 14:02:10-04",-80.273756,26.073061,"3D"
"TTP-014","2018-06-18 15:02:05-04",-80.273731,26.073103,"3D"
"TTP-014","2018-06-18 17:02:30-04",-80.275317,26.073106,"3D"
"TTP-014","2018-06-18 18:02:03-04",-80.275372,26.072953,"3D"
"TTP-014","2018-06-19 00:02:10-04",-80.276489,26.073553,"3D"
"TTP-014","2018-06-19 03:02:30-04",-80.269153,26.073206,"3D"
"TTP-014","2018-06-19 04:02:30-04",-80.273719,26.073103,"3D"
"TTP-014","2018-06-19 05:02:02-04",-80.27375,26.073089,"3D"
"TTP-014","2018-06-19 06:02:07-04",-80.273781,26.073081,"3D"
"TTP-014","2018-06-19 07:02:04-04",-80.273739,26.073064,"3D"
"TTP-014","2018-06-19 08:02:06-04",-80.273678,26.073056,"3D"
"TTP-014","2018-06-19 09:02:05-04",-80.273733,26.073086,"3D"
"TTP-014","2018-06-19 10:02:11-04",-80.273672,26.073106,"3D"
"TTP-014","2018-06-19 11:02:30-04",-80.273728,26.073075,"3D"
"TTP-014","2018-06-19 12:02:06-04",-80.273744,26.07305,"3D"
"TTP-014","2018-06-19 13:02:04-04",-80.273728,26.073086,"3D"
"TTP-014","2018-06-19 14:02:03-04",-80.273733,26.073031,"3D"
"TTP-014","2018-06-19 15:02:06-04",-80.273731,26.073078,"3D"
"TTP-014","2018-06-19 16:02:06-04",-80.274761,26.072194,"3D"
"TTP-014","2018-06-19 17:02:03-04",-80.275261,26.072889,"3D"
"TTP-014","2018-06-19 18:02:04-04",-80.275281,26.072858,"3D"
"TTP-014","2018-06-20 00:02:30-04",-80.275211,26.072878,"3D"
"TTP-014","2018-06-20 01:02:09-04",-80.273861,26.072431,"3D"
"TTP-014","2018-06-20 02:02:10-04",-80.274022,26.073333,"3D"
"TTP-014","2018-06-20 03:02:11-04",-80.273956,26.073069,"3D"
"TTP-014","2018-06-20 04:02:06-04",-80.273758,26.073108,"3D"
"TTP-014","2018-06-20 05:02:07-04",-80.273728,26.073067,"3D"
"TTP-014","2018-06-20 06:02:04-04",-80.273708,26.073106,"3D"
"TTP-014","2018-06-20 07:02:10-04",-80.273778,26.073156,"3D"
"TTP-014","2018-06-20 08:02:04-04",-80.273739,26.0731,"3D"
"TTP-014","2018-06-20 09:02:02-04",-80.273767,26.073125,"3D"
"TTP-014","2018-06-20 10:02:17-04",-80.273822,26.073119,"3D"
"TTP-014","2018-06-20 12:02:30-04",-80.273797,26.073097,"3D"
"TTP-014","2018-06-20 13:02:04-04",-80.273797,26.073136,"3D"
"TTP-014","2018-06-20 14:02:06-04",-80.27375,26.073081,"3D"
"TTP-014","2018-06-20 15:02:02-04",-80.273772,26.073081,"3D"
"TTP-014","2018-06-20 16:02:09-04",-80.273825,26.072517,"3D"
"TTP-014","2018-06-20 17:02:04-04",-80.275131,26.072867,"3D"
"TTP-014","2018-06-20 18:02:09-04",-80.275689,26.073114,"3D"
"TTP-014","2018-06-20 20:02:30-04",-80.274531,26.068994,"3D"
"TTP-014","2018-06-20 21:02:06-04",-80.274331,26.068944,"3D"
"TTP-014","2018-06-20 22:02:29-04",-80.272972,26.068731,"3D"
"TTP-014","2018-06-21 00:02:30-04",-80.272953,26.069467,"3D"
"TTP-014","2018-06-21 01:02:02-04",-80.273014,26.069547,"3D"
"TTP-014","2018-06-21 02:02:30-04",-80.272961,26.069497,"3D"
"TTP-014","2018-06-21 03:02:04-04",-80.272964,26.069503,"3D"
"TTP-014","2018-06-21 04:02:09-04",-80.272939,26.069481,"3D"
"TTP-014","2018-06-21 05:02:07-04",-80.273011,26.069483,"3D"
"TTP-014","2018-06-21 06:02:08-04",-80.272931,26.069539,"3D"
"TTP-014","2018-06-21 07:02:22-04",-80.272981,26.069564,"3D"
"TTP-014","2018-06-21 08:02:06-04",-80.272642,26.072681,"3D"
"TTP-014","2018-06-21 11:02:30-04",-80.272919,26.072561,"3D"
"TTP-014","2018-06-21 17:02:30-04",-80.275172,26.072836,"3D"
"TTP-014","2018-06-21 18:02:04-04",-80.275114,26.072869,"3D"
"TTP-014","2018-06-21 19:02:03-04",-80.274906,26.072728,"3D"
"TTP-014","2018-06-21 20:02:30-04",-80.275242,26.072931,"3D"
"TTP-014","2018-06-21 22:02:30-04",-80.275242,26.072894,"3D"
"TTP-014","2018-06-21 23:02:02-04",-80.275244,26.072856,"3D"
"TTP-014","2018-06-22 00:02:04-04",-80.275356,26.072283,"3D"
"TTP-014","2018-06-22 01:02:07-04",-80.274017,26.073344,"3D"
"TTP-014","2018-06-22 02:02:11-04",-80.274111,26.073931,"3D"
"TTP-014","2018-06-22 05:02:30-04",-80.273733,26.073072,"3D"
"TTP-014","2018-06-22 06:02:02-04",-80.2737,26.073111,"3D"
"TTP-014","2018-06-22 07:02:05-04",-80.273672,26.073103,"3D"
"TTP-014","2018-06-22 08:02:04-04",-80.273747,26.073094,"3D"
"TTP-014","2018-06-22 09:02:24-04",-80.273719,26.073114,"3D"
"TTP-014","2018-06-22 11:02:30-04",-80.273694,26.073097,"3D"
"TTP-014","2018-06-22 12:02:06-04",-80.273733,26.073114,"3D"
"TTP-014","2018-06-22 13:02:08-04",-80.273753,26.073097,"3D"
"TTP-014","2018-06-22 14:02:07-04",-80.273725,26.073106,"3D"
"TTP-014","2018-06-22 15:02:13-04",-80.273761,26.073097,"3D"
"TTP-014","2018-06-22 16:02:05-04",-80.274164,26.073597,"3D"
"TTP-014","2018-06-22 20:02:30-04",-80.275153,26.072947,"3D"
"TTP-014","2018-06-23 00:02:30-04",-80.276378,26.070753,"3D"
"TTP-014","2018-06-23 01:02:03-04",-80.276372,26.070739,"3D"
"TTP-014","2018-06-23 02:02:07-04",-80.276658,26.070914,"3D"
"TTP-014","2018-06-23 03:02:24-04",-80.276636,26.070906,"3D"
"TTP-014","2018-06-23 04:02:04-04",-80.276642,26.070914,"3D"
"TTP-014","2018-06-23 05:02:02-04",-80.276656,26.070919,"3D"
"TTP-014","2018-06-23 06:02:02-04",-80.276631,26.070894,"3D"
"TTP-014","2018-06-23 07:02:06-04",-80.276558,26.070864,"3D"
"TTP-014","2018-06-23 08:02:06-04",-80.27655,26.070833,"3D"
"TTP-014","2018-06-23 12:02:12-04",-80.276639,26.070947,"3D"
"TTP-014","2018-06-23 13:02:06-04",-80.276692,26.070906,"3D"
"TTP-014","2018-06-23 14:02:06-04",-80.276669,26.070942,"3D"
"TTP-014","2018-06-23 15:02:23-04",-80.276664,26.070944,"3D"
"TTP-014","2018-06-23 16:02:10-04",-80.276864,26.072553,"3D"
"TTP-014","2018-06-23 20:02:30-04",-80.27365,26.072372,"3D"
"TTP-014","2018-06-23 21:02:05-04",-80.273736,26.072317,"3D"
"TTP-014","2018-06-23 22:02:07-04",-80.2728,26.072211,"3D"
"TTP-014","2018-06-23 23:02:09-04",-80.272244,26.072144,"3D"
"TTP-014","2018-06-24 00:02:08-04",-80.272953,26.073422,"3D"
"TTP-014","2018-06-24 07:02:30-04",-80.273644,26.072981,"3D"
"TTP-014","2018-06-24 08:02:09-04",-80.273628,26.072986,"3D"
"TTP-014","2018-06-24 09:02:05-04",-80.273597,26.072931,"3D"
"TTP-014","2018-06-24 10:02:06-04",-80.273594,26.072953,"3D"
"TTP-014","2018-06-24 11:02:22-04",-80.273661,26.073036,"3D"
"TTP-014","2018-06-24 12:02:02-04",-80.273611,26.072942,"3D"
"TTP-014","2018-06-24 13:02:04-04",-80.273631,26.072931,"3D"
"TTP-014","2018-06-24 14:02:05-04",-80.273531,26.072614,"3D"
"TTP-014","2018-06-24 15:02:04-04",-80.273419,26.072914,"3D"
"TTP-014","2018-06-24 16:02:02-04",-80.273383,26.073044,"3D"
"TTP-014","2018-06-24 17:02:08-04",-80.274167,26.073122,"3D"
"TTP-014","2018-06-24 18:02:30-04",-80.273872,26.072503,"3D"
"TTP-014","2018-06-25 00:02:30-04",-80.280114,26.0637,"3D"
"TTP-014","2018-06-25 02:02:11-04",-80.273656,26.072825,"3D"
"TTP-014","2018-06-25 03:02:06-04",-80.273764,26.073147,"3D"
"TTP-014","2018-06-25 11:02:04-04",-80.273614,26.072961,"3D"
"TTP-014","2018-06-25 12:02:02-04",-80.273628,26.072911,"3D"
